year,qdistance,qtime,avg_delay
2007,8,4,5.3454545454545455
2007,8,5,9.5376741541086153
2007,8,6,7.4947704204929918
2007,8,7,6.5283123270826929
2007,8,8,9.0408443367756125
2007,8,9,14.7919665308245903
2007,8,10,22.2495697074010327
2007,8,11,31.8396724294813467
2007,8,12,36.1053033193437619
2007,8,13,47.2879924953095685
2007,8,14,59.3694444444444444
2007,8,15,87.8671875000000000
2007,8,16,105.0000000000000000
2007,8,17,129.1250000000000000
2007,8,18,128.6470588235294118
2007,8,19,200.0000000000000000
2007,8,20,
2007,9,1,16.7177914110429448
2007,9,2,20.1111111111111111
2007,9,3,4.3823529411764706
2007,9,4,26.9347826086956522
2007,9,5,13.0236966824644550
2007,9,6,10.2474657881398885
2007,9,7,7.6775342821621421
2007,9,8,7.5393078324225865
2007,9,9,9.8330042210909618
2007,9,10,14.8356911925207471
2007,9,11,21.9014461703267274
2007,9,12,29.5878405583143202
2007,9,13,38.5490573297422085
2007,9,14,50.4053224155578301
2007,9,15,51.0696629213483146
2007,9,16,70.5845070422535211
2007,9,17,146.2857142857142857
2007,9,18,161.2307692307692308
2007,9,19,261.2500000000000000
2007,9,20,
2007,10,1,-2.9636363636363636
2007,10,2,5.3076923076923077
2007,10,3,9.6000000000000000
2007,10,4,47.3913043478260870
2007,10,5,15.6551724137931034
2007,10,6,13.1174377224199288
2007,10,7,7.6257010485247501
2007,10,8,7.0867539191715806
2007,10,9,6.4846882692635197
2007,10,10,8.7836443853390721
2007,10,11,14.1355988243938281
2007,10,12,23.0418358674095760
2007,10,13,34.9617909442854738
2007,10,14,53.2747858017135863
2007,10,15,69.1641509433962264
2007,10,16,93.3205128205128205
2007,10,17,116.3559322033898305
2007,10,18,128.2500000000000000
2007,10,19,166.2857142857142857
2007,10,20,1203.0000000000000000
2007,11,1,3.1973898858075041
2007,11,2,6.4059040590405904
2007,11,3,29.1400000000000000
2007,11,4,52.3571428571428571
2007,11,5,28.1176470588235294
2007,11,6,15.5675675675675676
2007,11,7,14.7187500000000000
2007,11,8,10.7955390334572491
2007,11,9,7.9146463682351818
2007,11,10,6.7659233896854269
2007,11,11,8.5745103423027640
2007,11,12,14.1186618563463431
2007,11,13,23.6237384506041222
2007,11,14,38.8741594620557157
2007,11,15,56.9703389830508475
2007,11,16,35.5216072782410917
2007,11,17,65.9617834394904459
2007,11,18,128.8064516129032258
2007,11,19,180.0000000000000000
2007,11,20,
2007,12,1,-1.4117647058823529
2007,12,2,-3.4100000000000000
2007,12,3,-0.25641025641025641026
2007,12,4,2.9411764705882353
2007,12,5,24.3750000000000000
2007,12,6,28.5000000000000000
2007,12,7,26.0740740740740741
2007,12,8,15.9375000000000000
2007,12,9,8.6039581175929122
2007,12,10,7.4732743043006867
2007,12,11,7.7396202864275391
2007,12,12,9.5020365035356591
2007,12,13,16.4750986500519211
2007,12,14,28.5012638116559544
2007,12,15,44.3797276853252648
2007,12,16,53.3882926829268293
2007,12,17,68.8471849865951743
2007,12,18,138.1000000000000000
2007,12,19,148.6666666666666667
2007,12,20,
2007,13,1,27.2857142857142857
2007,13,2,39.6071428571428571
2007,13,3,17.7500000000000000
2007,13,4,14.4186046511627907
2007,13,5,12.8871951219512195
2007,13,6,17.7283582089552239
2007,13,7,27.5981595092024540
2007,13,8,29.6506024096385542
2007,13,9,20.5166297117516630
2007,13,10,9.7729729729729730
2007,13,11,8.5936395759717314
2007,13,12,8.5261119250913623
2007,13,13,11.7000127032520325
2007,13,14,18.6888083814745912
2007,13,15,31.5998972778633796
2007,13,16,49.9816687737041719
2007,13,17,36.5288544358311800
2007,13,18,65.6012084592145015
2007,13,19,153.4000000000000000
2007,13,20,168.0000000000000000
2007,14,1,4.5666666666666667
2007,14,2,15.4482758620689655
2007,14,3,13.1818181818181818
2007,14,4,11.9508928571428571
2007,14,5,16.7397959183673469
2007,14,6,21.5036496350364964
2007,14,7,23.3737373737373737
2007,14,8,30.4133333333333333
2007,14,9,12.8055555555555556
2007,14,10,13.9770992366412214
2007,14,11,9.3109734513274336
2007,14,12,6.8546451002740258
2007,14,13,6.6786948685740144
2007,14,14,9.2408990345937249
2007,14,15,15.0643542670542790
2007,14,16,27.3193277310924370
2007,14,17,45.6601108033240997
2007,14,18,42.8659909909909910
2007,14,19,47.8500000000000000
2007,14,20,
2007,15,1,7.7142857142857143
2007,15,2,37.0000000000000000
2007,15,3,107.5000000000000000
2007,15,4,68.0000000000000000
2007,15,5,11.6000000000000000
2007,15,6,8.5000000000000000
2007,15,7,19.4285714285714286
2007,15,8,11.6250000000000000
2007,15,9,14.8333333333333333
2007,15,10,24.6000000000000000
2007,15,11,11.1164021164021164
2007,15,12,7.2925412293853073
2007,15,13,6.1522352337806650
2007,15,14,7.4111909021837700
2007,15,15,9.6825060655484960
2007,15,16,17.6860857005296100
2007,15,17,33.3180812334927547
2007,15,18,67.1676528599605523
2007,15,19,111.6206896551724138
2007,15,20,235.0000000000000000
2007,16,1,-15.9411764705882353
2007,16,2,-11.5000000000000000
2007,16,3,-3.0000000000000000
2007,16,4,-2.2000000000000000
2007,16,5,42.5000000000000000
2007,16,6,-16.6666666666666667
2007,16,7,6.6666666666666667
2007,16,8,30.0000000000000000
2007,16,9,15.8750000000000000
2007,16,10,-11.3125000000000000
2007,16,11,-1.00000000000000000000
2007,16,12,5.9836065573770492
2007,16,13,4.8097173828881146
2007,16,14,5.4064108563406645
2007,16,15,6.9608177307732127
2007,16,16,10.4126819361390049
2007,16,17,20.8421260464381614
2007,16,18,49.1225806451612903
2007,16,19,71.3469387755102041
2007,16,20,279.0000000000000000
2007,17,1,13.5384615384615385
2007,17,2,-25.0000000000000000
2007,17,3,-14.5483870967741935
2007,17,4,-16.9062500000000000
2007,17,5,-10.1666666666666667
2007,17,6,-4.5714285714285714
2007,17,7,29.0000000000000000
2007,17,8,-20.5000000000000000
2007,17,9,-23.0000000000000000
2007,17,10,-6.6986301369863014
2007,17,11,-0.34389140271493212670
2007,17,12,1.6084507042253521
2007,17,13,10.2975352112676056
2007,17,14,7.3786872176454956
2007,17,15,7.6029158743095173
2007,17,16,7.4013163192842971
2007,17,17,11.2731797684660215
2007,17,18,26.0295080573153620
2007,17,19,42.9471544715447154
2007,17,20,108.1666666666666667
2007,18,1,5.0000000000000000
2007,18,2,-28.0000000000000000
2007,18,3,-33.7500000000000000
2007,18,4,-30.0000000000000000
2007,18,5,-20.0370370370370370
2007,18,6,-4.6521739130434783
2007,18,7,-18.1153846153846154
2007,18,8,-14.7826086956521739
2007,18,9,-11.6363636363636364
2007,18,10,-11.7500000000000000
2007,18,11,-10.4000000000000000
2007,18,12,-4.0500000000000000
2007,18,13,3.4347826086956522
2007,18,14,0.21875000000000000000
2007,18,15,0.92863397548161120841
2007,18,16,3.6015851303508207
2007,18,17,6.3850970660164338
2007,18,18,11.6314572474215371
2007,18,19,25.7658652575957728
2007,18,20,20.8775510204081633
2007,19,8,-19.7500000000000000
2007,19,9,-4.5000000000000000
2007,19,10,-14.4047619047619048
2007,19,11,1.00000000000000000000
2007,19,12,2.1681415929203540
2007,19,13,10.3284313725490196
2007,19,14,11.8942528735632184
2007,19,15,15.7512562814070352
2007,19,16,5.1204819277108434
2007,19,17,0.97578125000000000000
2007,19,18,6.6483586576231796
2007,19,19,12.0973050346005937
2007,19,20,28.8085311096856960
2007,20,1,-4.0000000000000000
2007,20,2,-5.0000000000000000
2007,20,4,-8.0000000000000000
2007,20,7,40.6666666666666667
2007,20,8,-7.3750000000000000
2007,20,9,-11.0158730158730159
2007,20,10,-2.8243243243243243
2007,20,11,-3.2551319648093842
2007,20,12,0.87155963302752293578
2007,20,13,2.8982558139534884
2007,20,14,1.4160822814399252
2007,20,15,0.27399380804953560372
2007,20,16,4.6260765550239234
2007,20,17,9.2939646201873049
2007,20,18,8.5939885496183206
2007,20,19,5.8353020587242659
2007,20,20,12.3170393835795460
2006,1,1,4.6377150753320852
2006,1,2,8.9978869847583239
2006,1,3,16.9278645260611392
2006,1,4,26.8100123102174805
2006,1,5,37.3519553072625698
2006,1,6,46.1159793814432990
2006,1,7,47.0409356725146199
2006,1,8,64.2525252525252525
2006,1,9,64.3148148148148148
2006,1,10,90.9761904761904762
2006,1,11,96.9230769230769231
2006,1,12,130.4166666666666667
2006,1,13,186.1428571428571429
2006,1,14,90.0000000000000000
2006,1,16,107.0000000000000000
2006,1,17,187.3333333333333333
2006,1,18,159.0000000000000000
2006,1,19,200.0000000000000000
2006,1,20,547.0000000000000000
2006,2,1,5.2612045253712024
2006,2,2,7.0805958888861405
2006,2,3,10.6314881931250299
2006,2,4,16.2118392397545041
2006,2,5,23.5506692160611855
2006,2,6,33.0510285866951643
2006,2,7,44.8896247240618102
2006,2,8,53.3018617021276596
2006,2,9,58.2280701754385965
2006,2,10,77.6093023255813953
2006,2,11,82.0841121495327103
2006,2,12,92.6727272727272727
2006,2,13,105.2500000000000000
2006,2,14,101.3636363636363636
2006,2,15,128.7500000000000000
2006,2,16,94.4000000000000000
2006,2,17,144.5000000000000000
2006,2,18,181.8000000000000000
2006,2,19,244.2500000000000000
2006,2,20,579.6666666666666667
2006,3,1,5.8606292266980300
2006,3,2,4.6922836583980307
2006,3,3,6.8116101544470087
2006,3,4,9.3479589043069785
2006,3,5,13.3501161440185830
2006,3,6,20.6372500876885303
2006,3,7,30.6942148760330579
2006,3,8,44.7203883495145631
2006,3,9,60.6506922257720980
2006,3,10,62.4274809160305344
2006,3,11,80.4134615384615385
2006,3,12,100.8672566371681416
2006,3,13,114.2264150943396226
2006,3,14,154.9600000000000000
2006,3,15,130.5555555555555556
2006,3,16,116.5000000000000000
2006,3,17,122.2500000000000000
2006,3,18,63.7142857142857143
2006,3,20,267.0000000000000000
2006,4,1,39.0929648241206030
2006,4,2,6.6431673052362708
2006,4,3,5.6077202735703124
2006,4,4,8.5526759714830806
2006,4,5,12.6523842106504967
2006,4,6,14.9916104031001558
2006,4,7,15.4982870643827525
2006,4,8,21.0945188794153471
2006,4,9,30.8845671267252196
2006,4,10,49.3368421052631579
2006,4,11,81.5579710144927536
2006,4,12,90.4129353233830846
2006,4,13,112.2666666666666667
2006,4,14,112.4074074074074074
2006,4,15,136.6000000000000000
2006,4,16,142.4285714285714286
2006,4,17,203.7500000000000000
2006,4,18,334.5000000000000000
2006,4,19,218.0000000000000000
2006,4,20,381.3333333333333333
2006,5,1,36.2344497607655502
2006,5,2,6.1328358208955224
2006,5,3,5.8393423923824638
2006,5,4,6.4294106058706592
2006,5,5,8.1123415260169557
2006,5,6,12.3132755502899545
2006,5,7,17.0761045671498008
2006,5,8,22.6685800845092880
2006,5,9,27.5261391734369481
2006,5,10,38.9007633587786260
2006,5,11,58.2581913499344692
2006,5,12,80.1543209876543210
2006,5,13,106.0310559006211180
2006,5,14,124.2676056338028169
2006,5,15,119.5500000000000000
2006,5,16,177.3000000000000000
2006,5,17,133.8000000000000000
2006,5,18,236.8000000000000000
2006,5,19,261.0000000000000000
2006,5,20,568.0000000000000000
2006,6,1,86.9494949494949495
2006,6,2,5.4703389830508475
2006,6,3,3.3387728459530026
2006,6,4,4.5414649313729845
2006,6,5,4.8729140680308802
2006,6,6,7.4711935618092696
2006,6,7,10.4300695440997903
2006,6,8,15.0531022635408246
2006,6,9,20.8134143596668917
2006,6,10,19.3617767387492694
2006,6,11,24.3770169224714679
2006,6,12,40.4578034682080925
2006,6,13,67.0078431372549020
2006,6,14,89.0125000000000000
2006,6,15,81.0000000000000000
2006,6,16,107.3333333333333333
2006,6,17,168.7142857142857143
2006,6,18,127.2500000000000000
2006,6,19,171.0000000000000000
2006,6,20,317.0000000000000000
2006,7,1,59.2341040462427746
2006,7,2,12.9549549549549550
2006,7,3,5.9290322580645161
2006,7,4,6.4751199040767386
2006,7,5,5.2213160244190816
2006,7,6,5.0695037664052186
2006,7,7,6.9119367711440859
2006,7,8,9.5633538520895810
2006,7,9,15.9608190588698563
2006,7,10,24.1196550485088034
2006,7,11,34.2739861523244313
2006,7,12,42.3947051744885680
2006,7,13,62.4962962962962963
2006,7,14,76.7631578947368421
2006,7,15,103.0000000000000000
2006,7,16,95.8500000000000000
2006,7,17,97.4000000000000000
2006,7,20,586.0000000000000000
2006,8,1,69.1104651162790698
2006,8,2,8.5490196078431373
2006,8,3,24.7868852459016393
2006,8,4,6.6830188679245283
2006,8,5,6.9700523182392206
2006,8,6,6.9212385321100917
2006,8,7,6.5681839097384550
2006,8,8,8.7689376940478262
2006,8,9,13.6226583886493353
2006,8,10,20.8759814418272662
2006,8,11,29.9981994958588405
2006,8,12,36.2044286279161724
2006,8,13,43.4248251748251748
2006,8,14,60.8629283489096573
2006,8,15,87.9062500000000000
2006,8,16,133.0869565217391304
2006,8,17,135.0000000000000000
2006,8,18,184.2857142857142857
2006,8,19,205.3333333333333333
2006,8,20,573.0000000000000000
2006,9,1,84.6385542168674699
2006,9,2,48.1739130434782609
2006,9,3,4.6136363636363636
2006,9,4,10.5138888888888889
2006,9,5,11.3714285714285714
2006,9,6,6.9656944444444444
2006,9,7,5.1219477996114016
2006,9,8,5.7164456063694617
2006,9,9,8.5192661815245542
2006,9,10,12.8130844864529307
2006,9,11,18.5891568646832065
2006,9,12,27.7860877142027302
2006,9,13,38.4559866499791406
2006,9,14,46.9232365145228216
2006,9,15,74.4248554913294798
2006,9,16,91.7228915662650602
2006,9,17,120.3928571428571429
2006,9,18,150.5384615384615385
2006,9,19,168.8333333333333333
2006,9,20,339.0000000000000000
2006,10,1,70.9496855345911950
2006,10,2,19.1538461538461538
2006,10,3,20.2631578947368421
2006,10,4,18.7600000000000000
2006,10,5,21.7090909090909091
2006,10,6,9.8401826484018265
2006,10,7,8.7124163116250761
2006,10,8,5.6101019940407976
2006,10,9,5.1380015953941664
2006,10,10,7.4351455577951422
2006,10,11,12.1223144784639336
2006,10,12,20.5365147896380672
2006,10,13,32.9455184534270650
2006,10,14,54.8238341968911917
2006,10,15,69.5600961538461538
2006,10,16,89.6707317073170732
2006,10,17,110.8000000000000000
2006,10,18,144.3333333333333333
2006,10,19,132.0000000000000000
2006,10,20,264.6000000000000000
2006,11,1,38.7732793522267206
2006,11,2,15.0617977528089888
2006,11,3,20.0000000000000000
2006,11,4,25.7600000000000000
2006,11,5,70.2500000000000000
2006,11,6,22.6226415094339623
2006,11,7,16.6025641025641026
2006,11,8,10.0973419540229885
2006,11,9,5.9060743912229061
2006,11,10,5.7573956467459154
2006,11,11,7.6227901489181833
2006,11,12,13.0415627597672485
2006,11,13,23.0485255875570384
2006,11,14,39.4908634079488351
2006,11,15,63.2482206405693950
2006,11,16,37.6796959826275787
2006,11,17,88.0054054054054054
2006,11,18,137.3870967741935484
2006,11,19,163.9444444444444444
2006,11,20,272.4000000000000000
2006,12,1,102.9563636363636364
2006,12,2,29.0344827586206897
2006,12,3,25.7894736842105263
2006,12,4,14.9166666666666667
2006,12,5,27.6153846153846154
2006,12,6,50.3235294117647059
2006,12,7,14.2666666666666667
2006,12,8,19.0694864048338369
2006,12,9,6.3314763231197772
2006,12,10,4.5334979327102071
2006,12,11,6.1739145443718554
2006,12,12,9.0236146895525638
2006,12,13,15.5947973155477986
2006,12,14,28.0931189514592700
2006,12,15,44.2088174982911825
2006,12,16,69.4410080183276060
2006,12,17,102.7062706270627063
2006,12,18,149.4651162790697674
2006,12,19,161.3000000000000000
2006,12,20,303.0000000000000000
2006,13,1,84.6692506459948320
2006,13,2,32.0000000000000000
2006,13,3,37.0333333333333333
2006,13,4,19.1923076923076923
2006,13,5,20.5844155844155844
2006,13,6,26.6862745098039216
2006,13,7,28.1250000000000000
2006,13,8,27.4375000000000000
2006,13,9,14.1886792452830189
2006,13,10,6.8499061913696060
2006,13,11,6.8613328661878425
2006,13,12,8.0980186267348430
2006,13,13,10.6074106395483446
2006,13,14,16.9949530201342282
2006,13,15,28.0337102854065697
2006,13,16,45.3886044958824839
2006,13,17,76.3298969072164948
2006,13,18,73.8711864406779661
2006,13,19,188.3750000000000000
2006,13,20,317.2222222222222222
2006,14,1,63.8988764044943820
2006,14,2,10.0000000000000000
2006,14,3,16.0000000000000000
2006,14,4,21.0000000000000000
2006,14,5,140.6666666666666667
2006,14,6,2.0000000000000000
2006,14,7,22.3750000000000000
2006,14,8,5.4285714285714286
2006,14,9,54.2500000000000000
2006,14,10,14.3971631205673759
2006,14,11,6.5473115049564434
2006,14,12,4.8479396072198888
2006,14,13,4.7702754060148471
2006,14,14,7.0963795130983061
2006,14,15,12.4428394552208007
2006,14,16,22.6520058888479941
2006,14,17,46.0547121168719565
2006,14,18,80.2016460905349794
2006,14,19,130.3600000000000000
2006,14,20,214.1666666666666667
2006,15,1,69.3365695792880259
2006,15,3,-30.0000000000000000
2006,15,4,-53.0000000000000000
2006,15,5,36.0000000000000000
2006,15,6,34.2500000000000000
2006,15,7,11.8000000000000000
2006,15,8,55.1250000000000000
2006,15,9,-1.5454545454545455
2006,15,10,16.2631578947368421
2006,15,11,12.8979591836734694
2006,15,12,4.9981088463963017
2006,15,13,4.4525295379985693
2006,15,14,5.4429662913003518
2006,15,15,7.4964722928861337
2006,15,16,14.6516872509630805
2006,15,17,29.9899683210137276
2006,15,18,70.5997865528281750
2006,15,19,117.0645161290322581
2006,15,20,344.0000000000000000
2006,16,1,109.5468750000000000
2006,16,4,20.5000000000000000
2006,16,6,5.5000000000000000
2006,16,7,36.3333333333333333
2006,16,8,31.5000000000000000
2006,16,9,7.3250000000000000
2006,16,10,11.9655172413793103
2006,16,11,7.3636363636363636
2006,16,12,13.7764705882352941
2006,16,13,3.4831501171382231
2006,16,14,3.1004138293446607
2006,16,15,4.5582112368814305
2006,16,16,7.6428433111546595
2006,16,17,17.3073400778819247
2006,16,18,45.4236111111111111
2006,16,19,106.2716049382716049
2006,16,20,285.4000000000000000
2006,17,1,147.5294117647058824
2006,17,2,-1.00000000000000000000
2006,17,3,16.0000000000000000
2006,17,6,117.0000000000000000
2006,17,7,-3.0000000000000000
2006,17,8,31.2500000000000000
2006,17,9,-16.6666666666666667
2006,17,10,-15.1388888888888889
2006,17,11,-6.7524752475247525
2006,17,12,-3.9833887043189369
2006,17,13,10.2133333333333333
2006,17,14,6.4245426829268293
2006,17,15,3.9265098039215686
2006,17,16,4.5032463295269168
2006,17,17,8.4923141956805780
2006,17,18,20.9771368272951108
2006,17,19,51.1528735632183908
2006,17,20,380.1538461538461538
2006,18,1,142.0000000000000000
2006,18,2,1.00000000000000000000
2006,18,8,57.0000000000000000
2006,18,10,10.5000000000000000
2006,18,11,32.0000000000000000
2006,18,12,8.5000000000000000
2006,18,13,70.8333333333333333
2006,18,14,8.2692307692307692
2006,18,15,-0.20593692022263450835
2006,18,16,1.1818606007582386
2006,18,17,4.4627744460683028
2006,18,18,9.6813153107416339
2006,18,19,22.2915824402151112
2006,18,20,94.7575757575757576
2006,19,5,-7.0000000000000000
2006,19,9,-15.4000000000000000
2006,19,10,-2.0000000000000000
2006,19,11,7.5420560747663551
2006,19,12,11.2813852813852814
2006,19,13,13.4952380952380952
2006,19,14,15.4523809523809524
2006,19,15,13.9038461538461538
2006,19,16,1.0446808510638298
2006,19,17,-0.19995069033530571992
2006,19,18,3.9399018491738716
2006,19,19,10.2122190141810123
2006,19,20,29.1397198685803216
2006,20,8,-42.0000000000000000
2006,20,9,-16.2941176470588235
2006,20,10,-7.5977011494252874
2006,20,11,-8.3155555555555556
2006,20,12,-3.9358208955223881
2006,20,13,-0.63611365719523373052
2006,20,14,0.38334169593577521325
2006,20,15,1.9099894105188846
2006,20,16,6.0354002254791432
2006,20,17,9.2866444338573924
2006,20,18,9.8654875494531068
2006,20,19,2.3159051895448050
2006,20,20,9.1584695606463816
2005,1,1,2.5570076709574491
2005,1,2,7.1663583128235594
2005,1,3,16.0520089740974913
2005,1,4,27.8538834951456311
2005,1,5,35.9021543985637343
2005,1,6,47.2009132420091324
2005,1,7,61.1827956989247312
2005,1,8,66.0722891566265060
2005,1,9,90.8524590163934426
2005,1,10,81.2941176470588235
2005,1,11,65.8400000000000000
2005,1,12,140.4545454545454545
2005,1,13,124.4285714285714286
2005,1,14,145.0000000000000000
2005,1,15,157.8333333333333333
2005,1,16,155.5000000000000000
2005,1,20,162.0000000000000000
2005,2,1,3.2166579847667854
2005,2,2,4.9543327008222644
2005,2,3,8.2329849109510126
2005,2,4,12.3593619911485036
2005,2,5,18.7332725753778385
2005,2,6,28.5710387173801808
2005,2,7,40.2678855325914149
2005,2,8,49.7136311569301260
2005,2,9,60.5836236933797909
2005,2,10,73.8423076923076923
2005,2,11,82.7795275590551181
2005,2,12,87.7945205479452055
2005,2,13,104.2500000000000000
2005,2,14,125.8000000000000000
2005,2,15,117.2500000000000000
2005,2,16,220.5714285714285714
2005,2,17,123.8000000000000000
2005,2,20,467.0000000000000000
2005,3,1,4.8692851205320033
2005,3,2,3.2887814463879215
2005,3,3,4.6500594498431061
2005,3,4,6.9189875183041629
2005,3,5,9.7942055044807285
2005,3,6,15.1176251489868892
2005,3,7,25.0715738104920699
2005,3,8,41.2908309455587393
2005,3,9,52.9640644361833953
2005,3,10,68.3930635838150289
2005,3,11,74.9425287356321839
2005,3,12,82.3829787234042553
2005,3,13,117.9591836734693878
2005,3,14,111.4666666666666667
2005,3,15,118.0769230769230769
2005,3,16,132.6000000000000000
2005,3,17,111.5000000000000000
2005,3,20,181.0000000000000000
2005,4,1,38.7547649301143583
2005,4,2,4.5658033270162139
2005,4,3,4.5793497624703088
2005,4,4,6.7849731589956003
2005,4,5,9.9571105563144755
2005,4,6,10.7569522135208566
2005,4,7,12.4681599624721473
2005,4,8,18.0888670273815380
2005,4,9,29.3419203747072600
2005,4,10,46.3897637795275591
2005,4,11,75.2059553349875931
2005,4,12,86.8922155688622754
2005,4,13,114.5631067961165049
2005,4,14,125.5000000000000000
2005,4,15,104.3636363636363636
2005,4,16,117.5714285714285714
2005,4,17,120.0000000000000000
2005,4,18,161.0000000000000000
2005,4,20,425.0000000000000000
2005,5,1,48.5457227138643068
2005,5,2,3.0411076220382529
2005,5,3,4.1289397512864494
2005,5,4,5.1017601951899617
2005,5,5,6.2127178421240028
2005,5,6,9.5038551726878900
2005,5,7,14.2822160472386245
2005,5,8,21.3076826670008773
2005,5,9,29.3392234364101372
2005,5,10,42.5667254556143445
2005,5,11,55.2085235920852359
2005,5,12,81.2467948717948718
2005,5,13,87.6993464052287582
2005,5,14,104.5223880597014925
2005,5,15,114.7857142857142857
2005,5,16,158.2727272727272727
2005,5,17,159.5000000000000000
2005,5,19,267.5000000000000000
2005,5,20,375.6363636363636364
2005,6,1,50.3674832962138085
2005,6,2,-0.82781456953642384106
2005,6,3,3.7319331526648600
2005,6,4,3.6215336252385764
2005,6,5,4.0698728462338853
2005,6,6,5.6624940643974985
2005,6,7,8.5653863866629824
2005,6,8,12.3933919657713335
2005,6,9,17.2674240769062705
2005,6,10,21.2623893805309735
2005,6,11,31.1627653783342406
2005,6,12,45.9723320158102767
2005,6,13,68.4765957446808511
2005,6,14,77.5393258426966292
2005,6,15,107.3548387096774194
2005,6,16,84.6666666666666667
2005,6,17,135.0000000000000000
2005,6,18,162.7500000000000000
2005,6,19,134.0000000000000000
2005,6,20,326.5000000000000000
2005,7,1,56.0997375328083990
2005,7,2,0.63043478260869565217
2005,7,3,-2.9473684210526316
2005,7,4,3.9347237269772481
2005,7,5,3.6193909877535581
2005,7,6,4.0030593963893610
2005,7,7,5.7310436083304568
2005,7,8,8.0038728745902057
2005,7,9,13.8583951155691234
2005,7,10,25.1096011295446523
2005,7,11,42.7949547218628719
2005,7,12,57.1345826235093697
2005,7,13,76.8599221789883268
2005,7,14,91.1826923076923077
2005,7,15,108.7173913043478261
2005,7,16,119.8125000000000000
2005,7,17,155.0000000000000000
2005,7,18,133.3333333333333333
2005,7,20,1357.0000000000000000
2005,8,1,28.1839378238341969
2005,8,2,-4.2580645161290323
2005,8,3,2.4891304347826087
2005,8,4,3.7459807073954984
2005,8,5,3.8078052149887757
2005,8,6,4.5183768988069120
2005,8,7,4.8095765668581203
2005,8,8,6.8107737652634314
2005,8,9,11.3719901454800482
2005,8,10,19.1477398658501021
2005,8,11,31.1626922219745933
2005,8,12,49.3804713804713805
2005,8,13,67.3971631205673759
2005,8,14,74.3963963963963964
2005,8,15,116.5000000000000000
2005,8,16,113.7777777777777778
2005,8,17,148.2000000000000000
2005,8,18,132.0000000000000000
2005,8,20,
2005,9,1,73.2193308550185874
2005,9,2,5.2500000000000000
2005,9,3,19.0000000000000000
2005,9,4,2.0416666666666667
2005,9,5,2.8119122257053292
2005,9,6,4.4775224775224775
2005,9,7,3.7754229701906723
2005,9,8,4.6290753329633740
2005,9,9,6.9926367663132059
2005,9,10,10.8061560429971044
2005,9,11,16.9491690575434418
2005,9,12,26.6307255098629221
2005,9,13,38.7813186813186813
2005,9,14,56.1666666666666667
2005,9,15,73.6923076923076923
2005,9,16,87.7954545454545455
2005,9,17,115.1785714285714286
2005,9,18,128.0000000000000000
2005,9,19,197.0000000000000000
2005,9,20,786.0000000000000000
2005,10,1,76.1325648414985591
2005,10,2,6.5454545454545455
2005,10,3,48.4210526315789474
2005,10,4,32.6666666666666667
2005,10,5,11.8823529411764706
2005,10,6,1.1802575107296137
2005,10,7,4.6749174917491749
2005,10,8,3.6636342961109848
2005,10,9,3.7155301081887865
2005,10,10,5.7738465151569896
2005,10,11,11.1976577482358636
2005,10,12,21.0510529341067043
2005,10,13,35.5350404312668464
2005,10,14,54.4262847514743050
2005,10,15,70.3873873873873874
2005,10,16,94.1379310344827586
2005,10,17,115.3880597014925373
2005,10,18,154.2222222222222222
2005,10,19,178.2000000000000000
2005,10,20,
2005,11,1,40.1437125748502994
2005,11,2,8.8571428571428571
2005,11,3,35.1428571428571429
2005,11,4,35.7500000000000000
2005,11,5,8.6470588235294118
2005,11,6,6.7142857142857143
2005,11,7,-0.40000000000000000000
2005,11,8,3.4841174105347809
2005,11,9,4.6670296585740824
2005,11,10,4.5101898155616497
2005,11,11,6.3711809484620924
2005,11,12,11.8720903622335556
2005,11,13,21.9608466178371392
2005,11,14,41.5400050163029847
2005,11,15,64.6351758793969849
2005,11,16,44.8968609865470852
2005,11,17,89.8965517241379310
2005,11,18,135.7727272727272727
2005,11,19,208.0000000000000000
2005,11,20,980.0000000000000000
2005,12,1,63.4979838709677419
2005,12,2,18.4615384615384615
2005,12,3,-22.0000000000000000
2005,12,4,40.7500000000000000
2005,12,5,9.4545454545454545
2005,12,6,-5.0400000000000000
2005,12,7,6.8222222222222222
2005,12,8,4.9560439560439560
2005,12,9,4.0756688301408897
2005,12,10,2.8421974850546279
2005,12,11,3.7147772112613611
2005,12,12,6.4997517875649925
2005,12,13,12.7678550089623581
2005,12,14,24.2672058357120203
2005,12,15,42.6941132637853949
2005,12,16,68.6636771300448430
2005,12,17,90.9308943089430894
2005,12,18,116.9393939393939394
2005,12,19,158.5000000000000000
2005,12,20,853.5000000000000000
2005,13,1,63.4189781021897810
2005,13,2,2.6000000000000000
2005,13,3,7.4615384615384615
2005,13,4,-19.2857142857142857
2005,13,5,25.2500000000000000
2005,13,6,21.4285714285714286
2005,13,7,-19.8888888888888889
2005,13,8,23.2777777777777778
2005,13,9,9.9310344827586207
2005,13,10,5.3469761759315822
2005,13,11,4.6060971002172476
2005,13,12,6.4204181742276649
2005,13,13,8.8894640101267579
2005,13,14,14.8916285620574560
2005,13,15,28.5242640629554066
2005,13,16,51.4770075497597804
2005,13,17,82.2541966426858513
2005,13,18,112.7142857142857143
2005,13,19,149.1818181818181818
2005,13,20,305.0000000000000000
2005,14,1,65.5094696969696970
2005,14,2,59.0000000000000000
2005,14,3,27.0000000000000000
2005,14,4,49.7500000000000000
2005,14,5,-13.3333333333333333
